-0.5119280000,	0.0018656808,	0.9880000000,	-0.0137500488,	1.0000000000,	-0.0036577195,	0.9880000000
-0.5109395000,	0.0018519289,	0.9890000000,	-0.0137536796,	1.0000000000,	-0.0036307586,	0.9890000000
-0.5099500000,	0.0018381734,	0.9900000000,	-0.0137572834,	1.0000000000,	-0.0036037905,	0.9900000000
-0.5089595000,	0.0018244143,	0.9910000000,	-0.0137608602,	1.0000000000,	-0.0035768155,	0.9910000000
-0.5079680000,	0.0018106517,	0.9920000000,	-0.0137644100,	1.0000000000,	-0.0035498334,	0.9920000000
-0.5069755000,	0.0017968855,	0.9930000000,	-0.0137679329,	1.0000000000,	-0.0035228444,	0.9930000000
-0.5059820000,	0.0017831158,	0.9940000000,	-0.0137714287,	1.0000000000,	-0.0034958485,	0.9940000000
-0.5049875000,	0.0017693426,	0.9950000000,	-0.0137748976,	1.0000000000,	-0.0034688458,	0.9950000000
-0.5039920000,	0.0017555660,	0.9960000000,	-0.0137783394,	1.0000000000,	-0.0034418364,	0.9960000000
-0.5029955000,	0.0017417859,	0.9970000000,	-0.0137817542,	1.0000000000,	-0.0034148202,	0.9970000000
-0.5019980000,	0.0017280025,	0.9980000000,	-0.0137851420,	1.0000000000,	-0.0033877973,	0.9980000000
-0.5009995000,	0.0017142156,	0.9990000000,	-0.0137885028,	1.0000000000,	-0.0033607678,	0.9990000000
-0.5000000000,	0.0017004255,	1.0000000000,	-0.0137918365,	1.0000000000,	-0.0033337318,	1.0000000000
-0.4989995000,	0.0016866319,	1.0010000000,	-0.0137951432,	1.0000000000,	-0.0033066892,	1.0010000000
-0.4979980000,	0.0016728352,	1.0020000000,	-0.0137984229,	1.0000000000,	-0.0032796402,	1.0020000000
-0.4969955000,	0.0016590351,	1.0030000000,	-0.0138016755,	1.0000000000,	-0.0032525848,	1.0030000000
-0.4959920000,	0.0016452318,	1.0040000000,	-0.0138049010,	1.0000000000,	-0.0032255231,	1.0040000000
-0.4949875000,	0.0016314253,	1.0050000000,	-0.0138080994,	1.0000000000,	-0.0031984550,	1.0050000000
-0.4939820000,	0.0016176156,	1.0060000000,	-0.0138112708,	1.0000000000,	-0.0031713807,	1.0060000000
-0.4929755000,	0.0016038027,	1.0070000000,	-0.0138144151,	1.0000000000,	-0.0031443002,	1.0070000000
-0.4919680000,	0.0015899867,	1.0080000000,	-0.0138175323,	1.0000000000,	-0.0031172136,	1.0080000000
-0.4909595000,	0.0015761676,	1.0090000000,	-0.0138206224,	1.0000000000,	-0.0030901209,	1.0090000000
-0.4899500000,	0.0015623455,	1.0100000000,	-0.0138236855,	1.0000000000,	-0.0030630221,	1.0100000000
-0.4889395000,	0.0015485203,	1.0110000000,	-0.0138267214,	1.0000000000,	-0.0030359174,	1.0110000000
-0.4879280000,	0.0015346920,	1.0120000000,	-0.0138297302,	1.0000000000,	-0.0030088067,	1.0120000000
-0.4869155000,	0.0015208608,	1.0130000000,	-0.0138327119,	1.0000000000,	-0.0029816902,	1.0130000000
-0.4859020000,	0.0015070266,	1.0140000000,	-0.0138356665,	1.0000000000,	-0.0029545679,	1.0140000000
-0.4848875000,	0.0014931894,	1.0150000000,	-0.0138385939,	1.0000000000,	-0.0029274398,	1.0150000000
-0.4838720000,	0.0014793494,	1.0160000000,	-0.0138414942,	1.0000000000,	-0.0029003059,	1.0160000000
-0.4828555000,	0.0014655064,	1.0170000000,	-0.0138443674,	1.0000000000,	-0.0028731665,	1.0170000000
-0.4818380000,	0.0014516606,	1.0180000000,	-0.0138472134,	1.0000000000,	-0.0028460214,	1.0180000000
-0.4808195000,	0.0014378120,	1.0190000000,	-0.0138500323,	1.0000000000,	-0.0028188707,	1.0190000000
-0.4798000000,	0.0014239605,	1.0200000000,	-0.0138528240,	1.0000000000,	-0.0027917146,	1.0200000000
-0.4787795000,	0.0014101063,	1.0210000000,	-0.0138555885,	1.0000000000,	-0.0027645530,	1.0210000000
-0.4777580000,	0.0013962494,	1.0220000000,	-0.0138583259,	1.0000000000,	-0.0027373860,	1.0220000000
-0.4767355000,	0.0013823897,	1.0230000000,	-0.0138610361,	1.0000000000,	-0.0027102137,	1.0230000000
-0.4757120000,	0.0013685273,	1.0240000000,	-0.0138637192,	1.0000000000,	-0.0026830361,	1.0240000000
-0.4746875000,	0.0013546622,	1.0250000000,	-0.0138663750,	1.0000000000,	-0.0026558533,	1.0250000000
-0.4736620000,	0.0013407945,	1.0260000000,	-0.0138690037,	1.0000000000,	-0.0026286652,	1.0260000000
-0.4726355000,	0.0013269242,	1.0270000000,	-0.0138716052,	1.0000000000,	-0.0026014721,	1.0270000000
-0.4716080000,	0.0013130513,	1.0280000000,	-0.0138741794,	1.0000000000,	-0.0025742739,	1.0280000000
-0.4705795000,	0.0012991758,	1.0290000000,	-0.0138767265,	1.0000000000,	-0.0025470706,	1.0290000000
-0.4695500000,	0.0012852978,	1.0300000000,	-0.0138792464,	1.0000000000,	-0.0025198624,	1.0300000000
-0.4685195000,	0.0012714173,	1.0310000000,	-0.0138817390,	1.0000000000,	-0.0024926493,	1.0310000000
-0.4674880000,	0.0012575343,	1.0320000000,	-0.0138842044,	1.0000000000,	-0.0024654313,	1.0320000000
-0.4664555000,	0.0012436489,	1.0330000000,	-0.0138866426,	1.0000000000,	-0.0024382085,	1.0330000000
-0.4654220000,	0.0012297610,	1.0340000000,	-0.0138890536,	1.0000000000,	-0.0024109810,	1.0340000000
-0.4643875000,	0.0012158708,	1.0350000000,	-0.0138914374,	1.0000000000,	-0.0023837487,	1.0350000000
-0.4633520000,	0.0012019781,	1.0360000000,	-0.0138937939,	1.0000000000,	-0.0023565119,	1.0360000000
-0.4623155000,	0.0011880832,	1.0370000000,	-0.0138961232,	1.0000000000,	-0.0023292704,	1.0370000000
-0.4612780000,	0.0011741859,	1.0380000000,	-0.0138984252,	1.0000000000,	-0.0023020243,	1.0380000000
-0.4602395000,	0.0011602863,	1.0390000000,	-0.0139007000,	1.0000000000,	-0.0022747738,	1.0390000000
-0.4592000000,	0.0011463845,	1.0400000000,	-0.0139029475,	1.0000000000,	-0.0022475189,	1.0400000000
-0.4581595000,	0.0011324804,	1.0410000000,	-0.0139051677,	1.0000000000,	-0.0022202596,	1.0410000000
-0.4571180000,	0.0011185741,	1.0420000000,	-0.0139073607,	1.0000000000,	-0.0021929959,	1.0420000000
-0.4560755000,	0.0011046657,	1.0430000000,	-0.0139095265,	1.0000000000,	-0.0021657280,	1.0430000000
-0.4550320000,	0.0010907551,	1.0440000000,	-0.0139116649,	1.0000000000,	-0.0021384559,	1.0440000000
-0.4539875000,	0.0010768423,	1.0450000000,	-0.0139137761,	1.0000000000,	-0.0021111796,	1.0450000000
-0.4529420000,	0.0010629275,	1.0460000000,	-0.0139158600,	1.0000000000,	-0.0020838991,	1.0460000000
-0.4518955000,	0.0010490106,	1.0470000000,	-0.0139179166,	1.0000000000,	-0.0020566147,	1.0470000000
-0.4508480000,	0.0010350916,	1.0480000000,	-0.0139199459,	1.0000000000,	-0.0020293262,	1.0480000000
-0.4497995000,	0.0010211707,	1.0490000000,	-0.0139219480,	1.0000000000,	-0.0020020337,	1.0490000000
-0.4487500000,	0.0010072477,	1.0500000000,	-0.0139239227,	1.0000000000,	-0.0019747374,	1.0500000000
-0.4476995000,	0.0009933228,	1.0510000000,	-0.0139258701,	1.0000000000,	-0.0019474372,	1.0510000000
-0.4466480000,	0.0009793960,	1.0520000000,	-0.0139277903,	1.0000000000,	-0.0019201333,	1.0520000000
-0.4455955000,	0.0009654672,	1.0530000000,	-0.0139296831,	1.0000000000,	-0.0018928256,	1.0530000000
-0.4445420000,	0.0009515366,	1.0540000000,	-0.0139315486,	1.0000000000,	-0.0018655142,	1.0540000000
-0.4434875000,	0.0009376041,	1.0550000000,	-0.0139333868,	1.0000000000,	-0.0018381992,	1.0550000000
-0.4424320000,	0.0009236698,	1.0560000000,	-0.0139351977,	1.0000000000,	-0.0018108806,	1.0560000000
-0.4413755000,	0.0009097337,	1.0570000000,	-0.0139369813,	1.0000000000,	-0.0017835584,	1.0570000000
-0.4403180000,	0.0008957958,	1.0580000000,	-0.0139387375,	1.0000000000,	-0.0017562328,	1.0580000000
-0.4392595000,	0.0008818562,	1.0590000000,	-0.0139404664,	1.0000000000,	-0.0017289038,	1.0590000000
-0.4382000000,	0.0008679149,	1.0600000000,	-0.0139421680,	1.0000000000,	-0.0017015715,	1.0600000000
-0.4371395000,	0.0008539719,	1.0610000000,	-0.0139438422,	1.0000000000,	-0.0016742358,	1.0610000000
-0.4360780000,	0.0008400272,	1.0620000000,	-0.0139454891,	1.0000000000,	-0.0016468969,	1.0620000000
-0.4350155000,	0.0008260809,	1.0630000000,	-0.0139471086,	1.0000000000,	-0.0016195547,	1.0630000000
-0.4339520000,	0.0008121330,	1.0640000000,	-0.0139487009,	1.0000000000,	-0.0015922094,	1.0640000000
-0.4328875000,	0.0007981835,	1.0650000000,	-0.0139502657,	1.0000000000,	-0.0015648611,	1.0650000000
-0.4318220000,	0.0007842324,	1.0660000000,	-0.0139518032,	1.0000000000,	-0.0015375096,	1.0660000000
-0.4307555000,	0.0007702798,	1.0670000000,	-0.0139533134,	1.0000000000,	-0.0015101552,	1.0670000000
-0.4296880000,	0.0007563258,	1.0680000000,	-0.0139547962,	1.0000000000,	-0.0014827979,	1.0680000000
-0.4286195000,	0.0007423702,	1.0690000000,	-0.0139562516,	1.0000000000,	-0.0014554377,	1.0690000000
-0.4275500000,	0.0007284133,	1.0700000000,	-0.0139576797,	1.0000000000,	-0.0014280746,	1.0700000000
-0.4264795000,	0.0007144549,	1.0710000000,	-0.0139590804,	1.0000000000,	-0.0014007088,	1.0710000000
-0.4254080000,	0.0007004951,	1.0720000000,	-0.0139604537,	1.0000000000,	-0.0013733402,	1.0720000000
-0.4243355000,	0.0006865339,	1.0730000000,	-0.0139617997,	1.0000000000,	-0.0013459690,	1.0730000000
-0.4232620000,	0.0006725715,	1.0740000000,	-0.0139631183,	1.0000000000,	-0.0013185952,	1.0740000000
-0.4221875000,	0.0006586077,	1.0750000000,	-0.0139644095,	1.0000000000,	-0.0012912188,	1.0750000000
-0.4211120000,	0.0006446426,	1.0760000000,	-0.0139656734,	1.0000000000,	-0.0012638400,	1.0760000000
-0.4200355000,	0.0006306763,	1.0770000000,	-0.0139669098,	1.0000000000,	-0.0012364586,	1.0770000000
-0.4189580000,	0.0006167088,	1.0780000000,	-0.0139681189,	1.0000000000,	-0.0012090749,	1.0780000000
-0.4178795000,	0.0006027401,	1.0790000000,	-0.0139693006,	1.0000000000,	-0.0011816888,	1.0790000000
-0.4168000000,	0.0005887702,	1.0800000000,	-0.0139704549,	1.0000000000,	-0.0011543005,	1.0800000000
-0.4157195000,	0.0005747992,	1.0810000000,	-0.0139715818,	1.0000000000,	-0.0011269099,	1.0810000000
-0.4146380000,	0.0005608270,	1.0820000000,	-0.0139726813,	1.0000000000,	-0.0010995171,	1.0820000000
-0.4135555000,	0.0005468538,	1.0830000000,	-0.0139737534,	1.0000000000,	-0.0010721222,	1.0830000000
-0.4124720000,	0.0005328795,	1.0840000000,	-0.0139747982,	1.0000000000,	-0.0010447252,	1.0840000000
-0.4113875000,	0.0005189042,	1.0850000000,	-0.0139758155,	1.0000000000,	-0.0010173262,	1.0850000000
-0.4103020000,	0.0005049278,	1.0860000000,	-0.0139768054,	1.0000000000,	-0.0009899252,	1.0860000000
-0.4092155000,	0.0004909505,	1.0870000000,	-0.0139777679,	1.0000000000,	-0.0009625223,	1.0870000000
-0.4081280000,	0.0004769723,	1.0880000000,	-0.0139787031,	1.0000000000,	-0.0009351176,	1.0880000000
-0.4070395000,	0.0004629931,	1.0890000000,	-0.0139796108,	1.0000000000,	-0.0009077110,	1.0890000000
-0.4059500000,	0.0004490131,	1.0900000000,	-0.0139804911,	1.0000000000,	-0.0008803027,	1.0900000000
-0.4048595000,	0.0004350321,	1.0910000000,	-0.0139813440,	1.0000000000,	-0.0008528927,	1.0910000000
-0.4037680000,	0.0004210504,	1.0920000000,	-0.0139821694,	1.0000000000,	-0.0008254810,	1.0920000000
-0.4026755000,	0.0004070678,	1.0930000000,	-0.0139829675,	1.0000000000,	-0.0007980678,	1.0930000000
-0.4015820000,	0.0003930844,	1.0940000000,	-0.0139837382,	1.0000000000,	-0.0007706530,	1.0940000000
-0.4004875000,	0.0003791003,	1.0950000000,	-0.0139844814,	1.0000000000,	-0.0007432367,	1.0950000000
-0.3993920000,	0.0003651154,	1.0960000000,	-0.0139851972,	1.0000000000,	-0.0007158190,	1.0960000000
-0.3982955000,	0.0003511299,	1.0970000000,	-0.0139858856,	1.0000000000,	-0.0006884000,	1.0970000000
-0.3971980000,	0.0003371436,	1.0980000000,	-0.0139865466,	1.0000000000,	-0.0006609796,	1.0980000000
-0.3960995000,	0.0003231568,	1.0990000000,	-0.0139871802,	1.0000000000,	-0.0006335579,	1.0990000000
-0.3950000000,	0.0003091693,	1.1000000000,	-0.0139877863,	1.0000000000,	-0.0006061350,	1.1000000000
-0.3938995000,	0.0002951812,	1.1010000000,	-0.0139883650,	1.0000000000,	-0.0005787110,	1.1010000000
-0.3927980000,	0.0002811925,	1.1020000000,	-0.0139889163,	1.0000000000,	-0.0005512858,	1.1020000000
-0.3916955000,	0.0002672033,	1.1030000000,	-0.0139894401,	1.0000000000,	-0.0005238596,	1.1030000000
-0.3905920000,	0.0002532136,	1.1040000000,	-0.0139899366,	1.0000000000,	-0.0004964324,	1.1040000000
-0.3894875000,	0.0002392234,	1.1050000000,	-0.0139904056,	1.0000000000,	-0.0004690043,	1.1050000000
-0.3883820000,	0.0002252328,	1.1060000000,	-0.0139908472,	1.0000000000,	-0.0004415752,	1.1060000000
-0.3872755000,	0.0002112417,	1.1070000000,	-0.0139912613,	1.0000000000,	-0.0004141454,	1.1070000000
-0.3861680000,	0.0001972503,	1.1080000000,	-0.0139916480,	1.0000000000,	-0.0003867147,	1.1080000000
-0.3850595000,	0.0001832584,	1.1090000000,	-0.0139920073,	1.0000000000,	-0.0003592833,	1.1090000000
-0.3839500000,	0.0001692662,	1.1100000000,	-0.0139923392,	1.0000000000,	-0.0003318512,	1.1100000000
-0.3828395000,	0.0001552737,	1.1110000000,	-0.0139926436,	1.0000000000,	-0.0003044185,	1.1110000000
-0.3817280000,	0.0001412809,	1.1120000000,	-0.0139929206,	1.0000000000,	-0.0002769853,	1.1120000000
-0.3806155000,	0.0001272879,	1.1130000000,	-0.0139931701,	1.0000000000,	-0.0002495515,	1.1130000000
-0.3795020000,	0.0001132946,	1.1140000000,	-0.0139933922,	1.0000000000,	-0.0002221172,	1.1140000000
-0.3783875000,	0.0000993011,	1.1150000000,	-0.0139935869,	1.0000000000,	-0.0001946826,	1.1150000000
-0.3772720000,	0.0000853074,	1.1160000000,	-0.0139937542,	1.0000000000,	-0.0001672476,	1.1160000000
-0.3761555000,	0.0000713136,	1.1170000000,	-0.0139938940,	1.0000000000,	-0.0001398122,	1.1170000000
-0.3750380000,	0.0000573196,	1.1180000000,	-0.0139940063,	1.0000000000,	-0.0001123767,	1.1180000000
-0.3739195000,	0.0000433255,	1.1190000000,	-0.0139940913,	1.0000000000,	-0.0000849409,	1.1190000000
-0.3728000000,	0.0000293314,	1.1200000000,	-0.0139941488,	1.0000000000,	-0.0000575050,	1.1200000000
-0.3716795000,	0.0000153372,	1.1210000000,	-0.0139941789,	1.0000000000,	-0.0000300691,	1.1210000000
-0.3705580000,	0.0000013430,	1.1220000000,	-0.0139941815,	1.0000000000,	-0.0000026331,	1.1220000000
-0.3694355000,	-0.0000126511,	1.1230000000,	-0.0139941567,	1.0000000000,	0.0000248029,	1.1230000000
-0.3683120000,	-0.0000266453,	1.1240000000,	-0.0139941045,	1.0000000000,	0.0000522388,	1.1240000000
-0.3671875000,	-0.0000406394,	1.1250000000,	-0.0139940248,	1.0000000000,	0.0000796746,	1.1250000000
-0.3660620000,	-0.0000546334,	1.1260000000,	-0.0139939177,	1.0000000000,	0.0001071102,	1.1260000000
-0.3649355000,	-0.0000686272,	1.1270000000,	-0.0139937831,	1.0000000000,	0.0001345456,	1.1270000000
-0.3638080000,	-0.0000826209,	1.1280000000,	-0.0139936211,	1.0000000000,	0.0001619807,	1.1280000000
-0.3626795000,	-0.0000966145,	1.1290000000,	-0.0139934317,	1.0000000000,	0.0001894154,	1.1290000000
-0.3615500000,	-0.0001106078,	1.1300000000,	-0.0139932149,	1.0000000000,	0.0002168497,	1.1300000000
-0.3604195000,	-0.0001246009,	1.1310000000,	-0.0139929706,	1.0000000000,	0.0002442836,	1.1310000000
-0.3592880000,	-0.0001385938,	1.1320000000,	-0.0139926989,	1.0000000000,	0.0002717170,	1.1320000000
-0.3581555000,	-0.0001525863,	1.1330000000,	-0.0139923997,	1.0000000000,	0.0002991498,	1.1330000000
-0.3570220000,	-0.0001665786,	1.1340000000,	-0.0139920731,	1.0000000000,	0.0003265820,	1.1340000000
-0.3558875000,	-0.0001805705,	1.1350000000,	-0.0139917191,	1.0000000000,	0.0003540135,	1.1350000000
-0.3547520000,	-0.0001945620,	1.1360000000,	-0.0139913377,	1.0000000000,	0.0003814443,	1.1360000000
-0.3536155000,	-0.0002085532,	1.1370000000,	-0.0139909288,	1.0000000000,	0.0004088744,	1.1370000000
-0.3524780000,	-0.0002225439,	1.1380000000,	-0.0139904925,	1.0000000000,	0.0004363036,	1.1380000000
-0.3513395000,	-0.0002365342,	1.1390000000,	-0.0139900288,	1.0000000000,	0.0004637319,	1.1390000000
-0.3502000000,	-0.0002505240,	1.1400000000,	-0.0139895376,	1.0000000000,	0.0004911593,	1.1400000000
-0.3490595000,	-0.0002645133,	1.1410000000,	-0.0139890190,	1.0000000000,	0.0005185857,	1.1410000000
-0.3479180000,	-0.0002785020,	1.1420000000,	-0.0139884730,	1.0000000000,	0.0005460110,	1.1420000000
-0.3467755000,	-0.0002924902,	1.1430000000,	-0.0139878996,	1.0000000000,	0.0005734353,	1.1430000000
-0.3456320000,	-0.0003064778,	1.1440000000,	-0.0139872987,	1.0000000000,	0.0006008584,	1.1440000000
-0.3444875000,	-0.0003204648,	1.1450000000,	-0.0139866704,	1.0000000000,	0.0006282803,	1.1450000000
-0.3433420000,	-0.0003344512,	1.1460000000,	-0.0139860147,	1.0000000000,	0.0006557009,	1.1460000000
-0.3421955000,	-0.0003484369,	1.1470000000,	-0.0139853316,	1.0000000000,	0.0006831203,	1.1470000000
-0.3410480000,	-0.0003624219,	1.1480000000,	-0.0139846211,	1.0000000000,	0.0007105382,	1.1480000000
-0.3398995000,	-0.0003764061,	1.1490000000,	-0.0139838831,	1.0000000000,	0.0007379548,	1.1490000000
-0.3387500000,	-0.0003903897,	1.1500000000,	-0.0139831178,	1.0000000000,	0.0007653699,	1.1500000000
-0.3375995000,	-0.0004043724,	1.1510000000,	-0.0139823250,	1.0000000000,	0.0007927834,	1.1510000000
-0.3364480000,	-0.0004183543,	1.1520000000,	-0.0139815048,	1.0000000000,	0.0008201954,	1.1520000000
-0.3352955000,	-0.0004323354,	1.1530000000,	-0.0139806572,	1.0000000000,	0.0008476057,	1.1530000000
-0.3341420000,	-0.0004463156,	1.1540000000,	-0.0139797822,	1.0000000000,	0.0008750143,	1.1540000000
-0.3329875000,	-0.0004602950,	1.1550000000,	-0.0139788797,	1.0000000000,	0.0009024212,	1.1550000000
-0.3318320000,	-0.0004742734,	1.1560000000,	-0.0139779499,	1.0000000000,	0.0009298263,	1.1560000000
-0.3306755000,	-0.0004882509,	1.1570000000,	-0.0139769927,	1.0000000000,	0.0009572296,	1.1570000000
-0.3295180000,	-0.0005022274,	1.1580000000,	-0.0139760081,	1.0000000000,	0.0009846309,	1.1580000000
-0.3283595000,	-0.0005162029,	1.1590000000,	-0.0139749960,	1.0000000000,	0.0010120303,	1.1590000000
-0.3272000000,	-0.0005301774,	1.1600000000,	-0.0139739566,	1.0000000000,	0.0010394277,	1.1600000000
-0.3260395000,	-0.0005441509,	1.1610000000,	-0.0139728898,	1.0000000000,	0.0010668230,	1.1610000000
-0.3248780000,	-0.0005581232,	1.1620000000,	-0.0139717956,	1.0000000000,	0.0010942162,	1.1620000000
-0.3237155000,	-0.0005720945,	1.1630000000,	-0.0139706740,	1.0000000000,	0.0011216072,	1.1630000000
-0.3225520000,	-0.0005860646,	1.1640000000,	-0.0139695250,	1.0000000000,	0.0011489960,	1.1640000000
-0.3213875000,	-0.0006000335,	1.1650000000,	-0.0139683486,	1.0000000000,	0.0011763826,	1.1650000000
-0.3202220000,	-0.0006140013,	1.1660000000,	-0.0139671448,	1.0000000000,	0.0012037667,	1.1660000000
-0.3190555000,	-0.0006279678,	1.1670000000,	-0.0139659137,	1.0000000000,	0.0012311485,	1.1670000000
-0.3178880000,	-0.0006419331,	1.1680000000,	-0.0139646551,	1.0000000000,	0.0012585279,	1.1680000000
-0.3167195000,	-0.0006558972,	1.1690000000,	-0.0139633692,	1.0000000000,	0.0012859048,	1.1690000000
-0.3155500000,	-0.0006698599,	1.1700000000,	-0.0139620559,	1.0000000000,	0.0013132791,	1.1700000000
-0.3143795000,	-0.0006838213,	1.1710000000,	-0.0139607153,	1.0000000000,	0.0013406508,	1.1710000000
-0.3132080000,	-0.0006977813,	1.1720000000,	-0.0139593473,	1.0000000000,	0.0013680199,	1.1720000000
-0.3120355000,	-0.0007117400,	1.1730000000,	-0.0139579519,	1.0000000000,	0.0013953862,	1.1730000000
-0.3108620000,	-0.0007256972,	1.1740000000,	-0.0139565291,	1.0000000000,	0.0014227498,	1.1740000000
-0.3096875000,	-0.0007396531,	1.1750000000,	-0.0139550790,	1.0000000000,	0.0014501106,	1.1750000000
-0.3085120000,	-0.0007536074,	1.1760000000,	-0.0139536016,	1.0000000000,	0.0014774685,	1.1760000000
-0.3073355000,	-0.0007675603,	1.1770000000,	-0.0139520967,	1.0000000000,	0.0015048234,	1.1770000000
-0.3061580000,	-0.0007815116,	1.1780000000,	-0.0139505646,	1.0000000000,	0.0015321755,	1.1780000000
-0.3049795000,	-0.0007954614,	1.1790000000,	-0.0139490050,	1.0000000000,	0.0015595244,	1.1790000000
-0.3038000000,	-0.0008094096,	1.1800000000,	-0.0139474182,	1.0000000000,	0.0015868703,	1.1800000000
-0.3026195000,	-0.0008233563,	1.1810000000,	-0.0139458040,	1.0000000000,	0.0016142131,	1.1810000000
-0.3014380000,	-0.0008373013,	1.1820000000,	-0.0139441624,	1.0000000000,	0.0016415526,	1.1820000000
-0.3002555000,	-0.0008512446,	1.1830000000,	-0.0139424935,	1.0000000000,	0.0016688889,	1.1830000000
-0.2990720000,	-0.0008651863,	1.1840000000,	-0.0139407973,	1.0000000000,	0.0016962219,	1.1840000000
-0.2978875000,	-0.0008791262,	1.1850000000,	-0.0139390737,	1.0000000000,	0.0017235516,	1.1850000000
-0.2967020000,	-0.0008930644,	1.1860000000,	-0.0139373229,	1.0000000000,	0.0017508779,	1.1860000000
-0.2955155000,	-0.0009070009,	1.1870000000,	-0.0139355447,	1.0000000000,	0.0017782007,	1.1870000000
-0.2943280000,	-0.0009209355,	1.1880000000,	-0.0139337391,	1.0000000000,	0.0018055199,	1.1880000000
-0.2931395000,	-0.0009348684,	1.1890000000,	-0.0139319063,	1.0000000000,	0.0018328357,	1.1890000000
-0.2919500000,	-0.0009487994,	1.1900000000,	-0.0139300462,	1.0000000000,	0.0018601478,	1.1900000000
-0.2907595000,	-0.0009627285,	1.1910000000,	-0.0139281587,	1.0000000000,	0.0018874562,	1.1910000000
-0.2895680000,	-0.0009766557,	1.1920000000,	-0.0139262439,	1.0000000000,	0.0019147609,	1.1920000000
-0.2883755000,	-0.0009905810,	1.1930000000,	-0.0139243019,	1.0000000000,	0.0019420618,	1.1930000000
-0.2871820000,	-0.0010045043,	1.1940000000,	-0.0139223325,	1.0000000000,	0.0019693589,	1.1940000000
-0.2859875000,	-0.0010184257,	1.1950000000,	-0.0139203359,	1.0000000000,	0.0019966521,	1.1950000000
-0.2847920000,	-0.0010323450,	1.1960000000,	-0.0139183119,	1.0000000000,	0.0020239413,	1.1960000000
-0.2835955000,	-0.0010462623,	1.1970000000,	-0.0139162607,	1.0000000000,	0.0020512266,	1.1970000000
-0.2823980000,	-0.0010601775,	1.1980000000,	-0.0139141822,	1.0000000000,	0.0020785078,	1.1980000000
-0.2811995000,	-0.0010740907,	1.1990000000,	-0.0139120764,	1.0000000000,	0.0021057849,	1.1990000000
-0.2800000000,	-0.0010880017,	1.2000000000,	-0.0139099433,	1.0000000000,	0.0021330578,	1.2000000000
-0.2787995000,	-0.0011019106,	1.2010000000,	-0.0139077830,	1.0000000000,	0.0021603266,	1.2010000000
-0.2775980000,	-0.0011158173,	1.2020000000,	-0.0139055954,	1.0000000000,	0.0021875911,	1.2020000000
-0.2763955000,	-0.0011297218,	1.2030000000,	-0.0139033806,	1.0000000000,	0.0022148512,	1.2030000000
-0.2751920000,	-0.0011436240,	1.2040000000,	-0.0139011385,	1.0000000000,	0.0022421070,	1.2040000000
-0.2739875000,	-0.0011575241,	1.2050000000,	-0.0138988691,	1.0000000000,	0.0022693584,	1.2050000000
-0.2727820000,	-0.0011714218,	1.2060000000,	-0.0138965725,	1.0000000000,	0.0022966053,	1.2060000000
-0.2715755000,	-0.0011853172,	1.2070000000,	-0.0138942487,	1.0000000000,	0.0023238477,	1.2070000000
-0.2703680000,	-0.0011992103,	1.2080000000,	-0.0138918976,	1.0000000000,	0.0023510854,	1.2080000000
-0.2691595000,	-0.0012131010,	1.2090000000,	-0.0138895193,	1.0000000000,	0.0023783186,	1.2090000000
-0.2679500000,	-0.0012269894,	1.2100000000,	-0.0138871137,	1.0000000000,	0.0024055471,	1.2100000000
-0.2667395000,	-0.0012408753,	1.2110000000,	-0.0138846809,	1.0000000000,	0.0024327708,	1.2110000000
-0.2655280000,	-0.0012547587,	1.2120000000,	-0.0138822209,	1.0000000000,	0.0024599897,	1.2120000000
-0.2643155000,	-0.0012686397,	1.2130000000,	-0.0138797337,	1.0000000000,	0.0024872038,	1.2130000000
-0.2631020000,	-0.0012825182,	1.2140000000,	-0.0138772193,	1.0000000000,	0.0025144129,	1.2140000000
-0.2618875000,	-0.0012963942,	1.2150000000,	-0.0138746777,	1.0000000000,	0.0025416171,	1.2150000000
-0.2606720000,	-0.0013102676,	1.2160000000,	-0.0138721089,	1.0000000000,	0.0025688164,	1.2160000000
-0.2594555000,	-0.0013241384,	1.2170000000,	-0.0138695129,	1.0000000000,	0.0025960105,	1.2170000000
-0.2582380000,	-0.0013380066,	1.2180000000,	-0.0138668897,	1.0000000000,	0.0026231995,	1.2180000000
-0.2570195000,	-0.0013518722,	1.2190000000,	-0.0138642393,	1.0000000000,	0.0026503834,	1.2190000000
-0.2558000000,	-0.0013657351,	1.2200000000,	-0.0138615617,	1.0000000000,	0.0026775620,	1.2200000000
-0.2545795000,	-0.0013795953,	1.2210000000,	-0.0138588570,	1.0000000000,	0.0027047354,	1.2210000000
-0.2533580000,	-0.0013934528,	1.2220000000,	-0.0138561251,	1.0000000000,	0.0027319034,	1.2220000000
-0.2521355000,	-0.0014073076,	1.2230000000,	-0.0138533660,	1.0000000000,	0.0027590660,	1.2230000000
-0.2509120000,	-0.0014211596,	1.2240000000,	-0.0138505798,	1.0000000000,	0.0027862232,	1.2240000000
-0.2496875000,	-0.0014350088,	1.2250000000,	-0.0138477664,	1.0000000000,	0.0028133750,	1.2250000000
-0.2484620000,	-0.0014488551,	1.2260000000,	-0.0138449259,	1.0000000000,	0.0028405211,	1.2260000000
-0.2472355000,	-0.0014626986,	1.2270000000,	-0.0138420583,	1.0000000000,	0.0028676617,	1.2270000000
-0.2460080000,	-0.0014765393,	1.2280000000,	-0.0138391635,	1.0000000000,	0.0028947966,	1.2280000000
